seed,sigma,correlation,estimator,corr_theta,spear_theta,corr_beta,spear_beta,corr_X_missing,rmse_theta,rmse_beta,rmse_X
27,3.5,theta,Day,0.904044,0.90499,0.458125,0.464442,0.212269,0.929055,1.390197,2.136995
27,3.5,theta,Imp,0.92328,0.921597,0.898194,0.898652,0.305638,0.780315,0.700275,2.055465
28,3.5,theta,EM,0.889982,0.912067,0.963053,0.946957,0.452011,1.211683,1.052251,1.894928
28,3.5,theta,Day,0.889982,0.911532,0.553288,0.545535,0.180746,1.211684,1.843131,2.122814
28,3.5,theta,Imp,0.921641,0.950018,0.925619,0.913043,0.449912,0.947229,0.95156,1.945327
29,3.5,theta,EM,0.93787,0.91698,0.914891,0.891304,0.46311,1.124635,0.845047,2.013569
29,3.5,theta,Day,0.93787,0.917305,0.258787,0.228535,0.372202,1.124635,1.452344,2.143706
29,3.5,theta,Imp,0.936756,0.920034,0.791937,0.781474,0.429684,1.113337,0.93767,2.061316
30,3.5,theta,EM,0.869626,0.893443,0.952055,0.936522,0.399101,1.115397,0.950362,1.974413
30,3.5,theta,Day,0.869626,0.89403,0.583967,0.626628,0.173635,1.115397,1.482007,2.10545
30,3.5,theta,Imp,0.889017,0.923806,0.906462,0.92107,0.38512,0.947164,0.827884,2.023169
31,3.5,theta,EM,0.857808,0.869589,0.940721,0.923478,0.26529,0.973299,0.974492,2.108817
31,3.5,theta,Day,0.857808,0.870265,0.598172,0.575024,0.07346,0.9733,1.566048,2.248932
31,3.5,theta,Imp,0.891574,0.904954,0.943098,0.925217,0.256956,0.821008,0.771819,2.147861
32,3.5,theta,EM,0.912252,0.914977,0.972382,0.960627,0.484142,1.177088,1.10108,1.974704
32,3.5,theta,Day,0.912252,0.916111,0.452301,0.405465,0.233308,1.17709,1.967036,2.217645
32,3.5,theta,Imp,0.918617,0.924867,0.959711,0.947575,0.473001,1.063531,0.954115,2.016998
33,3.5,theta,EM,0.866814,0.887058,0.968066,0.955652,0.31767,1.067314,1.04976,1.974749
33,3.5,theta,Day,0.866814,0.887305,0.756081,0.77407,0.126809,1.067315,1.549142,2.107423
33,3.5,theta,Imp,0.913848,0.924409,0.959536,0.954555,0.318847,0.795139,0.80913,2.02466
34,3.5,theta,EM,0.870066,0.862057,0.966843,0.972174,0.366871,0.990683,0.856926,1.988584
34,3.5,theta,Day,0.870066,0.861315,0.513295,0.449698,0.12334,0.990684,1.587821,2.167973
34,3.5,theta,Imp,0.905275,0.907878,0.935628,0.957146,0.373212,0.817402,0.793605,2.02471
35,3.5,theta,EM,0.913267,0.90639,0.930402,0.886087,0.448241,1.136766,1.06409,1.912166
35,3.5,theta,Day,0.913267,0.906324,0.452232,0.331744,0.323428,1.136768,1.639878,2.048355
35,3.5,theta,Imp,0.9262,0.926755,0.845263,0.794955,0.419208,0.996556,1.00529,1.979592
36,3.5,theta,EM,0.858884,0.856833,0.945874,0.964348,0.332543,0.92999,0.92394,2.025327
36,3.5,theta,Day,0.858883,0.857242,0.385822,0.353861,0.11798,0.929992,1.646229,2.196249
36,3.5,theta,Imp,0.882261,0.888599,0.897016,0.901696,0.329211,0.828405,0.869742,2.057388
37,3.5,theta,EM,0.861906,0.865181,0.925599,0.930435,0.372697,1.167981,0.935346,2.024296
37,3.5,theta,Day,0.861905,0.865789,0.422113,0.375977,0.226727,1.167981,1.607266,2.186799
37,3.5,theta,Imp,0.890414,0.901946,0.922669,0.913043,0.345993,1.053598,0.803206,2.062687
38,3.5,theta,EM,0.92466,0.907919,0.963142,0.926957,0.303906,1.082983,0.889488,2.019567
38,3.5,theta,Day,0.924659,0.90949,0.657778,0.611884,0.101407,1.082984,1.472048,2.157278
38,3.5,theta,Imp,0.953452,0.949172,0.939999,0.9,0.302927,0.803702,0.72662,2.064268
39,3.5,theta,EM,0.88207,0.876468,0.950984,0.957391,0.46084,0.997351,0.931363,1.967651
39,3.5,theta,Day,0.882069,0.876087,0.393407,0.361233,0.325807,0.997352,1.573994,2.111972
39,3.5,theta,Imp,0.89897,0.895685,0.893244,0.859504,0.429223,0.917738,0.883389,2.015054
40,3.5,theta,EM,0.892464,0.872693,0.950402,0.952174,0.479927,1.09819,1.160426,1.936137
40,3.5,theta,Day,0.892464,0.873786,0.457905,0.486558,0.213641,1.098191,1.953064,2.176699
40,3.5,theta,Imp,0.911483,0.906137,0.932396,0.936291,0.469361,0.949074,1.02555,1.978618
41,3.5,theta,EM,0.872788,0.854324,0.970382,0.969565,0.342005,1.129946,0.955061,2.081624
41,3.5,theta,Day,0.872788,0.8533,0.398998,0.383349,0.121803,1.129946,1.82225,2.268062
41,3.5,theta,Imp,0.918761,0.907666,0.925282,0.898891,0.328296,0.918399,0.914257,2.116695
42,3.5,theta,EM,0.813222,0.812649,0.971818,0.947826,0.299803,0.966864,0.87015,2.046884
42,3.5,theta,Day,0.813221,0.812889,0.532023,0.493931,0.019003,0.966865,1.545333,2.197463
42,3.5,theta,Imp,0.890276,0.901879,0.920552,0.904306,0.299419,0.742239,0.824524,2.085069
43,3.5,theta,EM,0.898318,0.908813,0.867201,0.83105,0.421536,0.991759,0.874479,2.015527
43,3.5,theta,Day,0.898318,0.908965,0.342586,0.317,0.249972,0.991761,1.462489,2.19068
43,3.5,theta,Imp,0.913336,0.927635,0.824164,0.794866,0.403532,0.900603,0.881307,2.056078
44,3.5,theta,EM,0.867132,0.866785,0.919929,0.874783,0.407812,0.907563,1.094842,2.010599
44,3.5,theta,Day,0.867132,0.867172,0.639104,0.641373,0.28632,0.907564,1.578222,2.136856
44,3.5,theta,Imp,0.878679,0.855833,0.888062,0.862361,0.36865,0.826079,0.992517,2.062505
45,3.5,theta,EM,0.799439,0.771407,0.956115,0.96087,0.369121,1.141897,0.669631,2.049609
45,3.5,theta,Day,0.799438,0.771373,0.325648,0.250651,0.221666,1.141899,1.388523,2.187677
45,3.5,theta,Imp,0.844331,0.829919,0.870709,0.844397,0.338196,1.009056,0.746333,2.090808
46,3.5,theta,EM,0.897909,0.902598,0.941056,0.938261,0.408645,1.036843,0.86668,2.014813
46,3.5,theta,Day,0.897908,0.90279,0.391447,0.383349,0.281528,1.036845,1.496633,2.146848
46,3.5,theta,Imp,0.916031,0.9281,0.877084,0.850805,0.377196,0.911467,0.826664,2.064924
47,3.5,theta,EM,0.927235,0.927018,0.963661,0.948032,0.39127,0.982315,1.284707,1.919998
47,3.5,theta,Day,0.927235,0.927641,0.633443,0.604512,0.134548,0.982316,1.88808,2.093761
47,3.5,theta,Imp,0.943239,0.951536,0.928408,0.902805,0.392485,0.753683,1.070247,1.966405
48,3.5,theta,EM,0.85855,0.858227,0.944819,0.949565,0.38964,1.000417,1.043062,1.989594
48,3.5,theta,Day,0.858549,0.859132,0.510934,0.530791,0.111033,1.000419,1.755259,2.200127
48,3.5,theta,Imp,0.885827,0.88664,0.952486,0.954783,0.394938,0.881774,0.842739,2.021276
49,3.5,theta,EM,0.908533,0.892894,0.942575,0.934783,0.43819,0.979455,0.824694,2.019544
49,3.5,theta,Day,0.908533,0.89459,0.198226,0.184302,0.3332,0.979455,1.503272,2.153171
49,3.5,theta,Imp,0.907206,0.894475,0.773762,0.698261,0.380762,0.96624,1.004573,2.06688
0,3.5,beta,EM,0.890764,0.898099,0.911538,0.827826,0.482032,0.959334,0.850911,1.992934
0,3.5,beta,Day,0.890764,0.897442,0.098784,0.03686,0.385701,0.959334,1.476378,2.12463
0,3.5,beta,Imp,0.88989,0.893359,0.902993,0.812785,0.479002,0.965338,0.865408,1.995618
1,3.5,beta,EM,0.861436,0.809942,0.940513,0.945217,0.465704,1.009343,0.910749,2.046617
1,3.5,beta,Day,0.861436,0.809515,0.270851,0.243279,0.314514,1.009343,1.725626,2.23649
1,3.5,beta,Imp,0.854624,0.804776,0.940839,0.952816,0.468271,1.01411,0.916405,2.049435
2,3.5,beta,EM,0.924705,0.903925,0.961018,0.926087,0.50487,0.98481,0.806908,1.995997
2,3.5,beta,Day,0.924705,0.903799,0.347695,0.265396,0.422239,0.98481,1.550364,2.148267
2,3.5,beta,Imp,0.922806,0.905594,0.952079,0.926055,0.495563,0.991671,0.835121,2.005011
3,3.5,beta,EM,0.864211,0.830216,0.956063,0.894783,0.554417,1.340411,1.189091,1.920528
3,3.5,beta,Day,0.864212,0.829038,0.53773,0.567652,0.399091,1.340411,2.010283,2.170154
3,3.5,beta,Imp,0.828962,0.78354,0.963055,0.911304,0.536923,1.3811,1.160627,1.937996
4,3.5,beta,EM,0.839892,0.855531,0.900371,0.902609,0.484568,1.200113,1.014255,2.035759
4,3.5,beta,Day,0.839891,0.855281,0.431172,0.390721,0.380369,1.200113,1.600146,2.177611
4,3.5,beta,Imp,0.848096,0.869111,0.914064,0.921505,0.494845,1.168912,0.974427,2.036903
5,3.5,beta,EM,0.84447,0.841841,0.922586,0.913876,0.463635,1.116433,0.716896,1.972446
5,3.5,beta,Day,0.84447,0.842649,0.268679,0.265396,0.337595,1.116434,1.4234,2.147424
5,3.5,beta,Imp,0.842555,0.838833,0.922389,0.91538,0.462711,1.118261,0.719205,1.973584
6,3.5,beta,EM,0.887524,0.866424,0.921741,0.910435,0.434582,1.083242,0.930648,1.935895
6,3.5,beta,Day,0.887524,0.866154,0.50053,0.398093,0.328736,1.083242,1.530869,2.081178
6,3.5,beta,Imp,0.874061,0.869133,0.921554,0.903001,0.429483,1.076784,0.888259,1.950161
7,3.5,beta,EM,0.893142,0.869111,0.95457,0.956522,0.526037,0.912142,0.931518,1.946184
7,3.5,beta,Day,0.893142,0.867813,0.332537,0.272768,0.414242,0.912142,1.800701,2.153468
7,3.5,beta,Imp,0.878981,0.858644,0.951863,0.949978,0.52036,0.94633,0.958344,1.954842
8,3.5,beta,EM,0.884481,0.88368,0.958428,0.952133,0.496672,1.318235,0.669032,1.997722
8,3.5,beta,Day,0.884481,0.883961,0.257218,0.265396,0.345399,1.318235,1.449079,2.189759
8,3.5,beta,Imp,0.883579,0.89308,0.957782,0.946911,0.494338,1.312472,0.66666,2.003733
9,3.5,beta,EM,0.832372,0.780504,0.905997,0.926957,0.378173,1.235907,0.839388,2.068372
9,3.5,beta,Day,0.832372,0.780886,0.487212,0.493931,0.363092,1.235907,1.42209,2.171721
9,3.5,beta,Imp,0.799967,0.747119,0.922987,0.929535,0.373843,1.273503,0.783654,2.076045
10,3.5,beta,EM,0.881701,0.901899,0.972023,0.959774,0.421436,0.889889,0.823846,2.027379
10,3.5,beta,Day,0.881701,0.90198,0.706152,0.715093,0.34427,0.889889,1.40647,2.153488
10,3.5,beta,Imp,0.847647,0.85588,0.970343,0.968458,0.393771,0.921346,0.806168,2.054521
11,3.5,beta,EM,0.866427,0.848957,0.94639,0.902609,0.509022,1.001593,1.007486,1.998695
11,3.5,beta,Day,0.866427,0.852732,0.237215,0.287512,0.364915,1.001593,1.906552,2.223381
11,3.5,beta,Imp,0.849835,0.82689,0.944005,0.889469,0.501692,1.037981,1.02446,2.004161
12,3.5,beta,EM,0.87787,0.88595,0.959051,0.951304,0.569164,1.073565,1.074614,1.932983
12,3.5,beta,Day,0.87787,0.885814,0.673822,0.626628,0.497277,1.073565,1.696305,2.081591
12,3.5,beta,Imp,0.797797,0.792416,0.960081,0.958034,0.53701,1.1993,1.120877,1.972395
13,3.5,beta,EM,0.924243,0.906471,0.952478,0.938261,0.498072,1.010536,0.679967,1.972187
13,3.5,beta,Day,0.924243,0.906941,0.252538,0.243279,0.388038,1.010536,1.33586,2.110278
13,3.5,beta,Imp,0.923956,0.900833,0.954941,0.934116,0.500713,1.006657,0.676245,1.972829
14,3.5,beta,EM,0.883821,0.865697,0.965526,0.970435,0.586812,1.277429,1.079349,1.883896
14,3.5,beta,Day,0.883821,0.865804,0.612638,0.582396,0.415401,1.27743,1.894759,2.157194
14,3.5,beta,Imp,0.852537,0.840852,0.962042,0.969565,0.576254,1.294054,1.080476,1.909544
15,3.5,beta,EM,0.934241,0.919997,0.922824,0.827571,0.517131,0.967556,0.912365,1.981317
15,3.5,beta,Day,0.934241,0.92054,0.481517,0.449698,0.460547,0.967556,1.443129,2.08931
15,3.5,beta,Imp,0.932757,0.925729,0.917614,0.786864,0.503112,0.972455,0.926708,1.992799
16,3.5,beta,EM,0.891003,0.878654,0.945326,0.945217,0.506812,0.980648,1.08555,1.979809
16,3.5,beta,Day,0.891003,0.882399,0.484699,0.486558,0.41334,0.980648,1.880027,2.178655
16,3.5,beta,Imp,0.871637,0.863121,0.932784,0.931042,0.477592,1.020489,1.130082,2.002439
17,3.5,beta,EM,0.870259,0.857897,0.944478,0.930435,0.533794,1.262885,1.010138,1.961503
17,3.5,beta,Day,0.870259,0.858517,0.711494,0.707721,0.463477,1.262885,1.375282,2.045401
17,3.5,beta,Imp,0.842698,0.833621,0.938967,0.92475,0.517482,1.268536,0.934334,1.992578
18,3.5,beta,EM,0.863638,0.838495,0.908863,0.876522,0.446451,1.225186,1.008826,2.013216
18,3.5,beta,Day,0.863638,0.839481,0.666634,0.692977,0.373184,1.225186,1.449831,2.123779
18,3.5,beta,Imp,0.837404,0.816268,0.910229,0.866464,0.435738,1.232637,0.969853,2.03249
19,3.5,beta,EM,0.906076,0.886425,0.944028,0.92,0.52598,0.94057,0.921958,1.97568
19,3.5,beta,Day,0.906076,0.888565,0.299586,0.317,0.445897,0.94057,1.700419,2.147044
19,3.5,beta,Imp,0.901154,0.869513,0.943398,0.923679,0.521253,0.94851,0.922386,1.979515
20,3.5,beta,EM,0.868125,0.887073,0.943809,0.93977,0.538258,1.32322,0.941781,1.998018
20,3.5,beta,Day,0.868125,0.886521,0.497022,0.449698,0.453409,1.32322,1.554865,2.132304
20,3.5,beta,Imp,0.844494,0.858144,0.925251,0.883236,0.51284,1.39251,1.023581,2.015976
21,3.5,beta,EM,0.887506,0.896978,0.957193,0.968906,0.542113,1.044834,0.985897,1.951781
21,3.5,beta,Day,0.887506,0.897519,0.424145,0.398093,0.418415,1.044834,1.733239,2.134536
21,3.5,beta,Imp,0.873377,0.870043,0.962764,0.965637,0.534698,1.066389,0.974875,1.963958
22,3.5,beta,EM,0.914958,0.909237,0.863411,0.84,0.570087,1.281399,0.881564,1.900697
22,3.5,beta,Day,0.914958,0.909124,0.250652,0.191675,0.502643,1.281399,1.423994,2.029163
22,3.5,beta,Imp,0.909277,0.908196,0.852848,0.825066,0.566938,1.298671,0.904874,1.905818
23,3.5,beta,EM,0.885222,0.880516,0.945969,0.914746,0.521148,1.191126,0.876737,1.996766
23,3.5,beta,Day,0.885222,0.880568,0.178604,0.103209,0.379154,1.191126,1.591109,2.166422
23,3.5,beta,Imp,0.886,0.881591,0.939685,0.912334,0.526084,1.186202,0.883823,1.995677
24,3.5,beta,EM,0.926032,0.924163,0.971006,0.978261,0.535236,1.212761,0.923848,1.929785
24,3.5,beta,Day,0.926032,0.924052,0.590338,0.479186,0.421343,1.212762,1.648076,2.111411
24,3.5,beta,Imp,0.910394,0.897402,0.969409,0.967812,0.526516,1.182892,0.885036,1.952098
25,3.5,beta,EM,0.880345,0.864792,0.960955,0.958904,0.510387,1.078515,0.934542,1.95701
25,3.5,beta,Day,0.880344,0.864792,0.573597,0.545535,0.399532,1.078515,1.639261,2.131871
25,3.5,beta,Imp,0.877201,0.879803,0.960453,0.955822,0.499225,1.055076,0.926131,1.975239
26,3.5,beta,EM,0.910544,0.901942,0.959801,0.963478,0.544747,1.46868,1.081796,1.973631
26,3.5,beta,Day,0.910544,0.901371,0.484186,0.375977,0.419903,1.46868,1.860719,2.182081
26,3.5,beta,Imp,0.895976,0.884319,0.964419,0.977594,0.540198,1.470521,1.037451,1.985361
27,3.5,beta,EM,0.935032,0.922964,0.978138,0.969565,0.517512,0.876693,0.66042,1.995499
27,3.5,beta,Day,0.935032,0.921875,0.457988,0.464442,0.459825,0.876693,1.397454,2.132828
27,3.5,beta,Imp,0.924623,0.906465,0.955388,0.956295,0.503498,0.885146,0.691481,2.013138
28,3.5,beta,EM,0.873761,0.881624,0.955424,0.95913,0.593729,1.211537,1.023266,1.891511
28,3.5,beta,Day,0.873761,0.880089,0.553373,0.545535,0.452608,1.211537,1.829442,2.124293
28,3.5,beta,Imp,0.83147,0.838416,0.956734,0.964558,0.579757,1.269679,1.045187,1.919919
29,3.5,beta,EM,0.926099,0.886715,0.937482,0.904348,0.49503,1.17375,0.810453,2.013951
29,3.5,beta,Day,0.926099,0.888083,0.234648,0.228535,0.401789,1.17375,1.45965,2.148658
29,3.5,beta,Imp,0.920008,0.883437,0.941414,0.92736,0.502949,1.17714,0.77456,2.014836
30,3.5,beta,EM,0.897267,0.91622,0.928573,0.858261,0.491501,1.015362,0.94759,1.970106
30,3.5,beta,Day,0.897267,0.916253,0.575122,0.626628,0.412377,1.015362,1.507471,2.105044
30,3.5,beta,Imp,0.851001,0.873621,0.932914,0.892562,0.466373,1.09533,0.948206,1.991712
31,3.5,beta,EM,0.876804,0.87912,0.955212,0.958261,0.461841,0.932515,0.942634,2.093373
31,3.5,beta,Day,0.876804,0.879021,0.604006,0.575024,0.356065,0.932515,1.550116,2.234758
31,3.5,beta,Imp,0.866843,0.868997,0.945923,0.951076,0.444762,0.941383,0.96417,2.109692
32,3.5,beta,EM,0.903048,0.902215,0.972174,0.956522,0.548716,1.207039,1.04941,1.966041
32,3.5,beta,Day,0.903048,0.902848,0.452799,0.405465,0.384551,1.207039,1.95218,2.216236
32,3.5,beta,Imp,0.880582,0.866039,0.970891,0.953893,0.54219,1.234148,1.054659,1.975886
33,3.5,beta,EM,0.86435,0.876928,0.956965,0.933043,0.546095,1.022475,1.120659,1.976036
33,3.5,beta,Day,0.86435,0.87673,0.755807,0.77407,0.457977,1.022474,1.573926,2.103373
33,3.5,beta,Imp,0.779852,0.802107,0.954612,0.936929,0.503873,1.164975,1.13935,2.02006
34,3.5,beta,EM,0.848104,0.826882,0.960417,0.945217,0.438348,0.997197,0.818554,1.98562
34,3.5,beta,Day,0.848104,0.827028,0.515659,0.449698,0.33298,0.997197,1.594019,2.164193
34,3.5,beta,Imp,0.770603,0.762442,0.959949,0.941739,0.424232,1.104699,0.827806,2.001471
35,3.5,beta,EM,0.89984,0.871365,0.951217,0.877391,0.546994,1.150835,0.983346,1.905084
35,3.5,beta,Day,0.89984,0.870886,0.469903,0.353861,0.459615,1.150835,1.627081,2.052448
35,3.5,beta,Imp,0.875706,0.85324,0.951686,0.870568,0.541887,1.194382,0.968639,1.915004
36,3.5,beta,EM,0.825806,0.855075,0.955505,0.973043,0.471951,1.022564,0.832024,2.015391
36,3.5,beta,Day,0.825806,0.854888,0.388369,0.353861,0.352289,1.022564,1.626381,2.191396
36,3.5,beta,Imp,0.812332,0.847264,0.95527,0.973902,0.465132,1.034918,0.829943,2.023618
37,3.5,beta,EM,0.906852,0.909131,0.921143,0.914783,0.507287,1.106073,0.971653,2.018479
37,3.5,beta,Day,0.906852,0.908272,0.436347,0.375977,0.398494,1.106073,1.615986,2.177382
37,3.5,beta,Imp,0.90022,0.908143,0.934062,0.923478,0.507123,1.111773,0.948529,2.022801
38,3.5,beta,EM,0.878591,0.872089,0.980072,0.956522,0.501263,1.191893,0.806502,2.025152
38,3.5,beta,Day,0.878591,0.871518,0.657761,0.611884,0.426287,1.191894,1.450186,2.15503
38,3.5,beta,Imp,0.869066,0.867119,0.966163,0.956068,0.486977,1.164588,0.822948,2.053739
39,3.5,beta,EM,0.911326,0.902162,0.949962,0.91913,0.44658,0.900032,0.908546,1.963059
39,3.5,beta,Day,0.911327,0.901671,0.399346,0.361233,0.333332,0.900032,1.575935,2.111026
39,3.5,beta,Imp,0.902893,0.892608,0.946193,0.917156,0.446085,0.898632,0.871408,1.972094
40,3.5,beta,EM,0.900474,0.896703,0.954295,0.946957,0.552083,1.054341,1.095322,1.932002
40,3.5,beta,Day,0.900474,0.896849,0.461485,0.486558,0.394651,1.054341,1.945426,2.178049
40,3.5,beta,Imp,0.884859,0.865772,0.951918,0.92736,0.541097,1.086488,1.118778,1.943487
41,3.5,beta,EM,0.891524,0.897799,0.977785,0.977391,0.48146,1.040855,0.952376,2.070562
41,3.5,beta,Day,0.891524,0.897868,0.403429,0.383349,0.357545,1.040855,1.828966,2.264526
41,3.5,beta,Imp,0.892029,0.904721,0.975376,0.973255,0.47238,1.054693,0.996725,2.078781
42,3.5,beta,EM,0.789694,0.801973,0.966113,0.961739,0.464394,1.02728,0.840139,2.041906
42,3.5,beta,Day,0.789694,0.801456,0.510979,0.493931,0.352794,1.02728,1.571229,2.19417
42,3.5,beta,Imp,0.722856,0.738915,0.97278,0.963462,0.458728,1.092978,0.793657,2.059967
43,3.5,beta,EM,0.883484,0.887682,0.900315,0.844531,0.479142,1.034664,0.784853,2.016759
43,3.5,beta,Day,0.883484,0.889398,0.341462,0.317,0.36114,1.034665,1.453122,2.193684
43,3.5,beta,Imp,0.880391,0.899083,0.893269,0.84838,0.481516,1.033922,0.796973,2.017923
44,3.5,beta,EM,0.843285,0.85696,0.951862,0.929565,0.547863,0.958286,0.991081,1.993865
44,3.5,beta,Day,0.843285,0.858096,0.645826,0.641373,0.470963,0.958286,1.53312,2.122546
44,3.5,beta,Imp,0.790573,0.797115,0.941216,0.92194,0.515275,1.048357,1.044046,2.019468
45,3.5,beta,EM,0.817421,0.799094,0.959441,0.953913,0.468521,1.094752,0.675247,2.042979
45,3.5,beta,Day,0.81742,0.799333,0.333455,0.324372,0.379329,1.094752,1.390598,2.17807
45,3.5,beta,Imp,0.824083,0.809408,0.959129,0.953686,0.46884,1.077233,0.673761,2.045849
46,3.5,beta,EM,0.889718,0.904493,0.942877,0.936522,0.488726,1.027783,0.872286,2.013
46,3.5,beta,Day,0.889718,0.904157,0.409072,0.383349,0.391567,1.027784,1.499288,2.145102
46,3.5,beta,Imp,0.891503,0.898954,0.94803,0.930405,0.486218,1.007495,0.83799,2.020534
47,3.5,beta,EM,0.887418,0.882115,0.971909,0.949565,0.57785,1.098048,1.190457,1.924673
47,3.5,beta,Day,0.887418,0.881803,0.627291,0.604512,0.503985,1.098048,1.895693,2.100018
47,3.5,beta,Imp,0.863672,0.852013,0.944547,0.903478,0.527874,1.126737,1.248127,1.97378
48,3.5,beta,EM,0.863187,0.846691,0.954538,0.928028,0.551849,1.042103,1.013437,1.977635
48,3.5,beta,Day,0.863187,0.847707,0.51922,0.530791,0.363396,1.042103,1.733305,2.190855
48,3.5,beta,Imp,0.855161,0.835891,0.959038,0.93084,0.544531,1.035106,0.984654,1.989654
49,3.5,beta,EM,0.909128,0.893783,0.937656,0.932174,0.439599,0.958935,0.845576,2.017946
49,3.5,beta,Day,0.909128,0.890769,0.216046,0.184302,0.337504,0.958935,1.509239,2.152233
49,3.5,beta,Imp,0.907506,0.890363,0.922402,0.912769,0.43625,0.958796,0.859169,2.020992
0,3.5,both,EM,0.867252,0.890442,0.91352,0.88087,0.469522,0.990342,0.802526,1.984326
0,3.5,both,Day,0.867252,0.889426,0.067643,0.095837,0.402766,0.990342,1.479666,2.119917
0,3.5,both,Imp,0.858894,0.880725,0.801591,0.751903,0.403256,1.030955,0.936578,2.039463
1,3.5,both,EM,0.845021,0.783976,0.936415,0.930435,0.502464,1.01865,0.883126,2.047231
1,3.5,both,Day,0.845021,0.783057,0.267101,0.243279,0.402691,1.01865,1.727278,2.236052
1,3.5,both,Imp,0.803191,0.673527,0.904063,0.898456,0.455779,1.139193,0.996081,2.082321
2,3.5,both,EM,0.935367,0.923524,0.930878,0.922609,0.570639,0.925021,0.879589,1.995546
2,3.5,both,Day,0.935368,0.923829,0.326765,0.265396,0.48577,0.925019,1.554108,2.149139
2,3.5,both,Imp,0.912816,0.892011,0.775157,0.682471,0.511517,1.070895,1.125563,2.059018
3,3.5,both,EM,0.882673,0.858088,0.966647,0.947826,0.608868,1.265183,1.067445,1.914109
3,3.5,both,Day,0.882673,0.857901,0.53828,0.567652,0.506752,1.265182,1.956164,2.165962
3,3.5,both,Imp,0.828109,0.714723,0.861004,0.788775,0.534523,1.469371,1.37397,1.979572
4,3.5,both,EM,0.888072,0.884016,0.957279,0.926087,0.578048,1.103909,0.87025,2.02039
4,3.5,both,Day,0.888072,0.884359,0.459352,0.427582,0.52178,1.103907,1.588947,2.168508
4,3.5,both,Imp,0.860607,0.8475,0.789485,0.781039,0.511504,1.234718,1.169824,2.080327
5,3.5,both,EM,0.871109,0.864951,0.950312,0.946064,0.532722,1.065205,0.674747,1.969591
5,3.5,both,Day,0.871109,0.864646,0.249231,0.265396,0.421294,1.065203,1.429535,2.14552
5,3.5,both,Imp,0.843773,0.842471,0.836141,0.771274,0.477068,1.158258,0.874079,2.016071
6,3.5,both,EM,0.89277,0.875813,0.938583,0.932174,0.581683,1.077704,0.856796,1.92548
6,3.5,both,Day,0.89277,0.874932,0.500848,0.398093,0.519931,1.077704,1.518354,2.07982
6,3.5,both,Imp,0.845624,0.812699,0.814919,0.849119,0.506968,1.266578,1.12588,1.993734
7,3.5,both,EM,0.909913,0.876316,0.951545,0.94,0.588063,0.86451,0.947543,1.95274
7,3.5,both,Day,0.909913,0.875887,0.332878,0.272768,0.494093,0.86451,1.802216,2.156335
7,3.5,both,Imp,0.860226,0.808434,0.897234,0.901458,0.528321,1.040678,1.11325,2.007637
8,3.5,both,EM,0.927808,0.922989,0.953416,0.914783,0.601133,1.249626,0.616499,1.992941
8,3.5,both,Day,0.927809,0.922769,0.253687,0.265396,0.510809,1.249624,1.449734,2.185993
8,3.5,both,Imp,0.908114,0.904628,0.863199,0.838443,0.557275,1.405273,0.829478,2.053662
9,3.5,both,EM,0.890477,0.857294,0.922695,0.931304,0.475525,1.091361,0.736657,2.060218
9,3.5,both,Day,0.890477,0.857897,0.482647,0.493931,0.464994,1.09136,1.368263,2.170203
9,3.5,both,Imp,0.841166,0.781121,0.80026,0.806873,0.394424,1.286685,0.999106,2.108257
10,3.5,both,EM,0.854543,0.866313,0.968538,0.962609,0.588298,0.958906,0.834375,2.031764
